month,year,Product_category,TPV,TPO,Lagged_TPV,Lagged_TPO,Revenue_growth,Order_growth,Total_cost,Total_profit,Profit_to_cost_ratio
04,2019,Blazers & Jackets,39.5,1,44.77999877929688,1,-11.79,0.0,19697.3,-19657.8,0.2
05,2022,Blazers & Jackets,406.8100004196167,5,460.620005607605,9,-11.68,-44.44,19697.3,-19290.49,2.07
04,2019,Intimates,146.9600009918213,4,137.9900016784668,3,6.5,33.33,42351.29,-42204.33,0.35
08,2019,Intimates,257.1000003814697,5,210.97999954223633,5,21.86,0.0,42351.29,-42094.19,0.61
11,2021,Intimates,1224.7200021743774,33,1048.4699993133545,26,16.81,26.92,42351.29,-41126.57,2.89
02,2022,Intimates,968.2100005149841,29,996.7200040817261,30,-2.86,-3.33,42351.29,-41383.08,2.29
02,2022,Sweaters,1672.2000064849854,24,1707.5900077819824,23,-2.07,4.35,62684.14,-61011.94,2.67
07,2022,Sweaters,3355.080015182495,36,2645.980001449585,36,26.8,0.0,62684.14,-59329.06,5.35
12,2019,Underwear,137.7400016784668,6,123.9900016784668,4,11.09,50.0,13897.71,-13759.97,0.99
12,2020,Sleep & Lounge,858.7200078964233,19,618.3600044250488,16,38.87,18.75,42903.37,-42044.65,2.0
04,2020,Accessories,632.1000080108643,18,491.8400025367737,7,28.52,157.14,26603.63,-25971.53,2.38
06,2020,Shorts,1285.7900037765503,8,357.73000144958496,9,259.43,-11.11,40461.14,-39175.35,3.18
07,2019,Socks & Hosiery,27.0,2,63.97999954223633,4,-57.8,-50.0,4486.09,-4459.09,0.6
08,2019,Socks & Hosiery,15.989999771118164,1,27.0,2,-40.78,-50.0,4486.09,-4470.1,0.36
11,2021,Socks & Hosiery,151.10999870300293,11,163.7200002670288,9,-7.7,22.22,4486.09,-4334.98,3.37
02,2019,Outerwear & Coats,89.94999694824217,1,,,,,92269.41,-92179.46,0.1
11,2020,Outerwear & Coats,1605.870002746582,13,1964.609998703003,14,-18.26,-7.14,92269.41,-90663.54,1.74
05,2021,Outerwear & Coats,2719.180000305176,18,2512.769989013672,15,8.21,20.0,92269.41,-89550.23,2.95
12,2021,Outerwear & Coats,4517.739994049072,31,2858.079996109009,21,58.07,47.62,92269.41,-87751.67,4.9
09,2019,Dresses,165.0,1,290.9900016784668,2,-43.3,-50.0,36223.85,-36058.85,0.46
01,2020,Dresses,264.7199983596802,6,207.87000274658203,2,27.35,200.0,36223.85,-35959.13,0.73
10,2021,Dresses,256.50000190734863,6,1127.5499992370605,8,-77.25,-25.0,36223.85,-35967.35,0.71
07,2021,Suits & Sport Coats,1011.9399967193604,6,2346.1099967956543,15,-56.87,-60.0,37540.93,-36528.99,2.7
09,2020,Swim,816.6599950790405,14,796.1299953460693,11,2.58,27.27,51938.09,-51121.43,1.57
11,2022,Jeans,4791.199995040894,53,5887.510011672974,58,-18.62,-8.62,104775.99,-99984.79,4.57
12,2022,Tops & Tees,1491.9000024795532,42,1074.6700067520142,33,38.82,27.27,43226.71,-41734.81,3.45
06,2020,Jumpsuits & Rompers,9.550000190734863,1,74.26000213623047,2,-87.14,-50.0,3912.26,-3902.71,0.24
07,2020,Skirts,54.0,1,162.47999954223633,3,-66.77,-66.67,7656.76,-7602.76,0.71
05,2021,Skirts,142.8400001525879,2,123.57999801635742,5,15.59,-60.0,7656.76,-7513.92,1.87
09,2021,Skirts,180.70999717712402,7,220.57000160217285,8,-18.07,-12.5,7656.76,-7476.05,2.36
07,2021,Clothing Sets,88.0,1,,,,,1942.78,-1854.78,4.53
06,2022,Clothing Sets,70.0,1,69.98999786376953,1,0.01,0.0,1942.78,-1872.78,3.6
05,2019,Pants & Capris,31.989999771118164,1,60.9900016784668,1,-47.55,0.0,17698.46,-17666.47,0.18
05,2020,Plus,216.97000122070312,5,276.1999969482422,7,-21.44,-28.57,14595.76,-14378.79,1.49
02,2021,Plus,76.59000205993652,4,290.6000003814697,6,-73.64,-33.33,14595.76,-14519.17,0.52
02,2020,Suits,95.98999786376952,1,278.75999641418457,3,-65.57,-66.67,13194.37,-13098.38,0.73
01,2020,Fashion Hoodies & Sweatshirts,506.3499984741211,9,385.29999351501465,7,31.42,28.57,51880.44,-51374.09,0.98
10,2021,Leggings,266.99999809265137,14,202.9399995803833,9,31.57,55.56,9184.11,-8917.11,2.91
12,2021,Leggings,460.18999576568604,9,323.2400007247925,11,42.37,-18.18,9184.11,-8723.92,5.01
03,2022,Blazers & Jackets,1030.4899978637695,9,366.60999965667725,6,181.09,50.0,19697.3,-18666.81,5.23
12,2022,Blazers & Jackets,1883.4099950790405,19,1198.909999847412,14,57.09,35.71,19697.3,-17813.89,9.56
04,2019,Pants,55.0,1,35.0,1,57.14,0.0,28588.22,-28533.22,0.19
04,2021,Pants,521.480001449585,9,619.3200092315674,11,-15.8,-18.18,28588.22,-28066.74,1.82
12,2022,Pants,1568.1499996185303,22,1238.8400020599365,19,26.58,15.79,28588.22,-27020.07,5.49
11,2022,Active,1878.420000076294,35,1832.6400032043457,36,2.5,-2.78,30389.43,-28511.01,6.18
08,2019,Sweaters,284.4700012207031,4,216.59000396728516,3,31.34,33.33,62684.14,-62399.67,0.45
01,2021,Underwear,248.10000133514404,11,182.1200008392334,6,36.23,83.33,13897.71,-13649.61,1.79
08,2021,Underwear,378.1599998474121,15,475.13000202178955,17,-20.41,-11.76,13897.71,-13519.55,2.72
03,2022,Underwear,441.19000244140625,16,465.1100015640259,18,-5.14,-11.11,13897.71,-13456.52,3.17
04,2021,Sleep & Lounge,707.5099945068359,15,1300.0399951934814,24,-45.58,-37.5,42903.37,-42195.86,1.65
01,2021,Accessories,841.5200047492981,18,520.569995880127,10,61.65,80.0,26603.63,-25762.11,3.16
09,2021,Shorts,924.2499942779541,16,1747.6600093841553,36,-47.12,-55.56,40461.14,-39536.89,2.28
12,2022,Shorts,2133.870002746582,42,2451.7700028419495,55,-12.97,-23.64,40461.14,-38327.27,5.27
11,2020,Socks & Hosiery,88.89000034332275,5,88.47000122070312,4,0.47,25.0,4486.09,-4397.2,1.98
01,2022,Dresses,1251.7600116729736,18,1996.379997253418,20,-37.3,-10.0,36223.85,-34972.09,3.46
11,2022,Socks,360.6399984359741,23,395.45000076293945,24,-8.8,-4.17,11152.46,-10791.82,3.23
01,2020,Swim,334.89999771118164,8,627.7299919128418,7,-46.65,14.29,51938.09,-51603.19,0.64
01,2021,Jeans,1545.5399894714355,15,1987.4599990844727,19,-22.24,-21.05,104775.99,-103230.45,1.48
07,2020,Tops & Tees,362.29000091552734,12,350.4400005340576,9,3.38,33.33,43226.71,-42864.42,0.84
02,2020,Skirts,123.0,2,110.6500015258789,4,11.16,-50.0,7656.76,-7533.76,1.61
11,2020,Skirts,196.6100025177002,6,359.94000244140625,3,-45.38,100.0,7656.76,-7460.15,2.57
07,2022,Clothing Sets,129.0,1,70.0,1,84.29,0.0,1942.78,-1813.78,6.64
10,2019,Pants & Capris,139.83000564575195,4,139.98999786376953,2,-0.11,100.0,17698.46,-17558.63,0.79
06,2022,Pants & Capris,500.09000396728516,10,779.7100009918213,14,-35.86,-28.57,17698.46,-17198.37,2.83
07,2021,Plus,463.75000190734863,13,136.74000072479248,5,239.15,160.0,14595.76,-14132.01,3.18
06,2020,Maternity,208.88999938964844,7,448.2299995422363,7,-53.4,0.0,20134.59,-19925.7,1.04
12,2021,Fashion Hoodies & Sweatshirts,2087.8999977111816,32,1250.4500131607056,24,66.97,33.33,51880.44,-49792.54,4.02
12,2019,Leggings,82.07999897003174,4,14.949999809265137,1,449.03,300.0,9184.11,-9102.03,0.89
08,2021,Leggings,117.94000053405762,4,134.88000011444092,7,-12.56,-42.86,9184.11,-9066.17,1.28
05,2022,Leggings,253.98000144958496,10,285.0899991989136,17,-10.91,-41.18,9184.11,-8930.13,2.77
01,2020,Blazers & Jackets,391.0900001525879,4,249.0,1,57.06,300.0,19697.3,-19306.21,1.99
05,2022,Intimates,1591.4099974632263,42,1200.960000038147,33,32.51,27.27,42351.29,-40759.88,3.76
06,2022,Intimates,1596.2900040149689,44,1591.4099974632263,42,0.31,4.76,42351.29,-40755.0,3.77
09,2020,Pants,484.8600044250488,10,584.480001449585,9,-17.04,11.11,28588.22,-28103.36,1.7
11,2022,Pants,1238.8400020599365,19,1564.9000091552734,31,-20.84,-38.71,28588.22,-27349.38,4.33
09,2022,Active,2051.1199855804443,37,2009.419994354248,37,2.08,0.0,30389.43,-28338.31,6.75
12,2021,Sweaters,3190.469997406006,33,2797.9900093078613,38,14.03,-13.16,62684.14,-59493.67,5.09
09,2022,Underwear,728.7200040817261,27,584.5100011825562,22,24.67,22.73,13897.71,-13168.99,5.24
02,2021,Accessories,269.3499994277954,12,841.5200047492981,18,-67.99,-33.33,26603.63,-26334.28,1.01
06,2021,Accessories,798.0799970626831,15,925.5800104141235,17,-13.78,-11.76,26603.63,-25805.55,3.0
07,2020,Socks & Hosiery,9.949999809265137,1,182.47999954223633,7,-94.55,-85.71,4486.09,-4476.14,0.22
09,2020,Socks & Hosiery,53.0,3,112.96000003814697,7,-53.08,-57.14,4486.09,-4433.09,1.18
06,2021,Socks & Hosiery,105.77000045776367,7,47.91999936103821,5,120.72,40.0,4486.09,-4380.32,2.36
11,2019,Outerwear & Coats,1155.3900032043457,6,1116.2000045776367,8,3.51,-25.0,92269.41,-91114.02,1.25
03,2020,Outerwear & Coats,190.54999542236328,2,1087.1299896240234,10,-82.47,-80.0,92269.41,-92078.86,0.21
07,2019,Dresses,99.0,1,132.9900016784668,2,-25.56,-50.0,36223.85,-36124.85,0.27
10,2020,Dresses,71.9900016784668,2,548.8499994277954,10,-86.88,-80.0,36223.85,-36151.86,0.2
11,2020,Dresses,1025.4299955368042,10,71.9900016784668,2,1324.41,400.0,36223.85,-35198.42,2.83
06,2022,Dresses,1306.8699922561646,11,2301.8100051879883,19,-43.22,-42.11,36223.85,-34916.98,3.61
02,2021,Suits & Sport Coats,781.7299976348877,8,1286.9399757385254,10,-39.26,-20.0,37540.93,-36759.2,2.08
07,2019,Swim,250.9900016784668,4,196.9199981689453,3,27.46,33.33,51938.09,-51687.1,0.48
12,2022,Swim,2193.0500106811523,38,2919.1599979400635,53,-24.87,-28.3,51938.09,-49745.04,4.22
11,2019,Jeans,1202.4700012207031,10,532.9000015258789,5,125.65,100.0,104775.99,-103573.52,1.15
